Gene ID,ID
DDX11L9,100288486
HMMR,3161
LOC101927189,101927189
LOC101927188,101927188
FGGY,55277
LOC101927190,101927190
SMN2,6607
SMN1,6606
SLC4A10,57282
SLC4A11,83959
DAB2,1601
DAB1,1600
OR13A1,79290
DDX11L1,100287102
DDX11L2,84771
OR13H1,347468
UFSP2,55325
UFSP1,402682
PAAF1,80227
MIR4540,100616278
OR13G1,441933
CTDSPL,10217
MIR4539,100616374
MIR4538,100616276
MIR4535,100616415
CTDSP1,58190
DAD1,1603
MIR4534,100616146
CTDSP2,10106
MIR4537,100616422
MIR4531,100616355
MIR4530,100616163
MIR4533,100616362
SEPTIN9-DT,105371907
SMPX,23676
PLAG1,5324
MIR451B,100616273
FGL1,2267
FGL2,10875
MIR451A,574411
GATA2-AS1,101927167
MIR4528,100616232
MIR4527,100616264
MIR4529,100616290
MIR4523,100616122
MIR4526,100616130
MIR4525,100616196
RPL32P3,132241
OR13F1,138805
MIR4522,100616277
MIR4521,100616406
NLGN4Y,22829
NLGN4X,57502
MIR450B,100126302
SMOX,54498
LOC102503427,102503427
MFAP5,8076
MIR4517,100616487
MFAP4,4239
MIR4516,100616258
MIR4519,100616231
MIR4518,100616405
MFAP1,4236
MIR4513,100616183
MIR4512,100616149
MFAP3,4238
MIR4515,100616404
MFAP2,4237
MIR4514,100616181
MIR4511,100616379
ZACN,353174
MIR4510,100616293
CCDC200,100874261
PDCD2L,84306
PABPN1L,390748
TIAL1,7073
MTOR-AS1,100873935
MIR4469,100616115
MIR4468,100616226
DAG1,1605
MIR4465,100616180
MIR4464,100616109
MIR4467,100616367
MIR4466,100616154
MIR4460,100616325
BRICD5,283870
MIR4463,100616389
MIR4462,100616413
SNORD58B,26790
SNORD58A,26791
SNORD58C,100124516
SLC51A,200931
SLC51B,123264
TIAM2,26230
TIAM1,7074
PWAR6,100506965
PWAR5,8123
PWAR4,347745
MIR4458,100616142
MIR4457,100616235
PWAR1,145624
HMSD,284293
MIR4454,100616234
MIR4453,100616193
GINM1,116254
MIR4456,100616381
MIR4455,100616111
MIR4450,100616299
MIR4452,100616463
MIR4451,100616349
SNORD59B,692090
RPAP1,26015
RPAP2,79871
RPAP3,79657
SNORD59A,26789
CD79B,974
CD79A,973
PDCD11,22984
MIR4447,100616485
PDCD10,11235
MIR4446,100616476
MIR4449,100616436
MIR4448,100616127
MIR4443,100616407
MIR4442,100616477
MIR4445,100616129
MIR4441,100616493
MIR4440,100616397
SMU1,55234
MIR4439,100616207
SMTN,6525
ADCK2,90956
ADCK1,57143
MIR4438,100616375
MIR4437,100616213
MIR4432,100616473
ADCK5,203054
MIR4431,100616431
RB1-DT,100862704
MIR4434,100616419
DCP1A,55802
MIR4430,100616136
DCP1B,196513
RPAIN,84268
C2CD6,151254
HMX3,340784
C2CD5,9847
C2CD3,26005
C2CD2,25966
SNORD53B,109617012
MIR449C,100313923
FAM197Y5,100289150
MIR4490,100616186
FAM197Y4,100289188
FAM197Y7,105379269
MIR4492,100616376
FAM197Y6,105379270
MIR4491,100616330
FAM197Y9,100132932
FAM197Y8,105379268
GPR75-ASB3,100302652
PDCD1LG2,80380
FAM197Y3,107987341
FAM197Y2,252946
MIR449B,693123
MIR449A,554213
MATN1,4146
RNU6ATAC,100151684
MIR4498,100616179
MIR4497,100616454
MIR4499,100616304
ACTRT2,140625
MIR4494,100616478
OBI1-AS1,100874222
MATN4,8785
ACTRT3,84517
MIR4493,100616319
MATN3,4148
HMX2,3167
MIR4496,100616240
MATN2,4147
ACTRT1,139741
HMX1,3166
MIR4495,100616287
MIR4481,100616320
MIR4480,100616151
ATP13A4-AS1,101929198
CHRAC1,54108
MIR4487,100616222
MIR4486,100616118
MIR4489,100616284
MIR4488,100616470
MIR4483,100616162
MIR4482,100616323
MIR4485,100616263
MIR4484,100616327
GINS1,9837
GINS2,51659
SNORD56B,319139
MIR4470,100616484
GINS3,64785
GINS4,84296
GRHL3,57822
GRHL1,29841
GRHL2,79977
ZNF516-DT,400658
ZNF765-ZNF761,110116772
MIR4479,100616480
MIR4476,100616456
MIR4475,100616289
MIR4478,100616312
MIR4471,100616451
MIR4474,100616441
MIR4473,100616229
ZWILCH,55055
ARGFXP2,503640
LZIC,84328
DEUP1,159989
MARCHF10,162333
MARCHF11,441061
CCDC28B,79140
CCDC28A,25901
DAOA,267012
MAGED4B,81557
AZI2,64343
ZBTB11-AS1,100009676
SRARP,149563
MATR3,9782
PRTN3,5657
RPL23AP32,56969
DAP3,7818
ADCY10P1,221442
STEAP1B,256227
LOC105379514,105379514
SNORD50B,692088
PMAIP1,5366
SNORD50A,26799
LOC107984974,107984974
OGFRP1,388906
LOC100507334,100507334
GRHPR,9380
TGIF2-RAB5IF,100527943
RABEPK,10244
OASL,8638
LOC100507351,100507351
LRRTM3,347731
PAQR9-AS1,101927832
LRRTM4,80059
LRRTM1,347730
TOP1MT,116447
LRRTM2,26045
HLX-AS1,100873924
LOC101929710,101929710
PLAUR,5329
TOP1P1,7151
TOP1P2,7152
UTF1,8433
SUPV3L1,6832
ALDH1A3,220
RABEP1,9135
RABEP2,79874
OAS1,4938
OAS2,4939
ALDH1A2,8854
OAS3,4940
ALDH1A1,216
LOC101929719,101929719
LOC101929718,101929718
LOC100507346,100507346
NCAM1-AS1,100288346
PKIA-AS1,101927003
OGFRL1,79627
ALDH1B1,219
SNCG,6623
SNCB,6620
LURAP1,541468
SNCA,6622
DAW1,164781
SLC4A7,9497
SLC4A8,9498
SLC4A9,83697
NSDHL,50814
LOC728158,728158
DAXX,1616
SND1,27044
SLC5A6,8884
SLC5A7,60482
SLC5A8,160728
SLC5A9,200010
TBPL2,387332
PADI3,51702
TBPL1,9519
PADI2,11240
PADI4,23569
PADI1,29943
PADI6,353238
LOC283028,283028
DAZ4,57135
DAZ3,57054
DAZ2,57055
DAZ1,1617
SLC5A1,6523
SLC5A2,6524
SLC5A3,6526
OAZ1,4946
SLC5A4,6527
OAZ2,4947
SLC5A5,6528
OAZ3,51686
HMGXB4,10042
OR10D3,26497
HMGXB3,22993
PROSER3,148137
B3GALNT2,148789
B3GALNT1,8706
NAPSA,9476
LOC101929413,101929413
NAPSB,256236
LOC283038,283038
ERLIN1,10613
MED15P9,285103
ERLIN2,11160
SNF8,11267
AZU1,566
LOC101929411,101929411
DAZL,1618
OR10C1,442194
SNORD91A,692207
SNORD91B,692208
TRAM2-AS1,401264
STAG3L1,54441
LOC101929427,101929427
OR10J1,26476
STAG3L3,442578
OR10J3,441911
STAG3L2,442582
LOC285626,285626
OR10J5,127385
PRR23D1,100131608
STAG3L4,64940
OR10J4,391121
PRR23D2,100133251
LOC101929420,101929420
RPL23AP82,284942
FGFBP3,143282
RPL23AP87,388574
ELOVL1,64834
FGFBP1,9982
FGFBP2,83888
LOC285638,285638
RIPK3,11035
ELOVL4,6785
RIPK2,8767
ELOVL5,60481
ELOVL2,54898
RIPK4,54101
LOC101929439,101929439
ELOVL3,83401
ELOVL6,79071
ELOVL7,79993
POU5F1,5460
LOC101929431,101929431
POU5F2,134187
SLC29A4,222962
LOC101930421,101930421
SLC29A1,2030
SLC29A3,55315
SLC29A2,3177
OR10H1,26539
OR10H3,26532
OR10H2,26538
OR10H5,284433
OR10H4,126541
TFAP2A-AS1,100130275
TFAP2A-AS2,109729173
FEZF1-AS1,154860
RECQL4,9401
RECQL5,9400
WSPAR,105664404
RPL23AP64,649946
UTP6,55813
LOC101929457,101929457
OR10G2,26534
UTP4,84916
UTP3,57050
OR10G4,390264
OR10G3,26533
YLPM1,56252
LOC101929452,101929452
C4ORF3,401152
OR10G6,79490
OR10G8,219869
OR10G7,390265
OR10G9,219870
RPL23AP53,644128
CSE1L,1434
STK19,8859
MOXD2P,100289017
LOC101929460,101929460
HNMT,3176
ATP8B5P,158381
MIR6806,102465484
STK10,6793
MIR6807,102465976
STK11,6794
MIR6804,102465482
MIR6805,102465483
LOC101929470,101929470
MIR6802,102465481
MIR6803,102466739
MIR6800,102465480
STK16,8576
MIR6801,102466984
GPRC5D-AS1,100506314
LOC101929479,101929479
LOC101929473,101929473
SLC7A5P2,387254
TMEM274P,113391335
UTS2,10911
UTRN,7402
STK39,27347
FHIT,2272
LOC101929488,101929488
STK31,56164
STK33,65975
TMEM147-AS1,100506469
STK35,140901
STK36,27148
STK38,11329
ZBBX,79740
SCGB2B3P,100130342
SRD5A2,6716
SRD5A1,6715
SRD5A3,79644
KIAA1755,85449
PTGES2-AS1,389791
STK24,8428
STK25,10494
STK26,51765
LIMS3-LOC440895,100271835
SOD2-OT1,100129518
FHL1,2273
FHL2,2274
FHL3,2275
MIR3150BHG,105375650
FHL5,9457
MIR6848,102465511
MIR6849,102466749
CAPZB,832
MIR6846,102465509
MIR6847,102465510
MIR6844,102466200
MIR6845,102466748
MIR6842,102465507
MIR6843,102465508
MIR6840,102466747
TNFSF12-TNFSF13,407977
MIR6841,102465506
ZNF385D-AS2,100874221
ZNF385D-AS1,100874216
MGC12916,84815
CD8B2,927
SBNO1-AS1,112268105
MIR6839,102465505
OR10A7,121364
DBET,100419743
MIR6837,102466985
DBF4,10926
MIR6838,102465504
MIR6835,102465502
SNPH,9751
MIR6836,102465503
MIR6833,102465500
MIR6834,102465501
MIR6831,102465499
MIR6832,102466745
OR10A2,341276
MIR6830,102465498
OR10A4,283297
OR10A3,26496
OR10A6,390093
OR10A5,144124
MIR6819,102465491
MIR6828,102465497
MIR6829,102465977
MIR6826,102465496
MIR6827,102466744
MIR6824,102465495
MIR6825,102466199
MIR6822,102466743
MIR6823,102465494
MIR6820,102465492
MIR6821,102465493
MIR6808,102466740
TMPPE,643853
MIR6809,102465485
MIR6817,102466198
MIR6818,102466742
SNRK,54861
MIR6815,102465489
MIR6816,102465490
MIR6813,102466741
MIR6814,102465488
MIR6811,102465486
MIR6812,102465487
MIR6810,102466197
OGFOD3,79701
FGF14-IT1,283480
OGFOD1,55239
MIR6767,102465459
OGFOD2,79676
MIR6768,102465460
MIR6765,102465458
MIR6766,102466983
MIR6763,102465975
MIR6764,102466730
MIR6761,102465456
MIR6762,102465457
MIR6760,102465455
C22ORF42,150297
FNDC9,408263
FNDC7,163479
FNDC8,54752
FNDC5,252995
FNDC4,64838
SNTN,132203
FNDC1,84624
MIR6758,102465454
MIR6759,102466729
MIR6756,102465453
MIR6757,102466193
MIR6754,102466728
MIR6755,102465452
PCBP1-AS1,400960
MIR6752,102465450
TAGLN2,8407
MIR6753,102465451
TAGLN3,29114
MIR6750,102466192
MIR6751,102465449
BVES-AS1,154442
C22ORF39,128977
OBI1,79596
CAPSL,133690
ITPR1-DT,100996539
FUNDC2P2,388965
MIR4422HG,109729135
SNX3,8724
SNX4,8723
SNX1,6642
MIR6749,102466727
SNX2,6643
MIR6747,102465447
MIR6748,102465448
MIR6745,102466726
MIR6746,102465446
MIR6743,102465445
MIR6744,102466725
SNX9,51429
MIR6741,102466270
MIR6742,102465444
SNX7,51375
SNX8,29886
MIR6740,102465443
LOC440300,440300
SNX5,27131
SNX6,58533
CENPVL1,389857
CENPVL2,441495
CENPVL3,347549
RPE65,6121
MIR6738,102465442
SNW1,22938
MIR6739,102466724
MIR6736,102466191
MIR6737,102465441
MIR6734,102466723
MIR6735,102465440
MIR6732,102465438
MIR6733,102465439
MIR6730,102466722
MIR6731,102465437
STK32A-AS1,105378217
CCDC122,160857
CCDC121,79635
CCDC120,90060
DCTN1-AS1,100189589
CCDC127,133957
CCDC126,90693
CCDC125,202243
CCDC124,115098
CHRDL2,25884
FER1L6-AS2,157376
CHRDL1,91851
FER1L6-AS1,439941
LOC403312,403312
CCDC112,153733
MIR6790,102465473
MIR6791,102465474
CCDC110,256309
DBNL,28988
CCDC116,164592
CCDC115,84317
CCDC113,29070
CCDC117,150275
CSDE1,7812
MIR6798,102466738
MIR6799,102465479
MIR6796,102465477
MIR6797,102465478
MIR6794,102466196
MIR6795,102465476
STK40,83931
DBN1,1627
MIR6792,102465475
CAPS2,84698
MIR6793,102466737
CCDC105,126402
CCDC103,388389
C22ORF31,25770
CCDC107,203260
CCDC106,29903
SERTAD3,29946
SERTAD4,56256
SERTAD1,29950
SERTAD2,9792
MIR6789,102466736
MIR6787,102465472
C22ORF23,84645
MIR6788,102466735
MIR6785,102466911
MIR6786,102465471
MIR6783,102466734
MIR6784,102465470
MIR6781,102465468
MIR6782,102465469
MIR5681B,100847091
MIR5681A,100847058
LNCPRESS2,101929194
ALDH4A1,8659
CSDC2,27254
MIR6778,102466733
MIR6779,102465467
MIR6776,102465465
MIR6777,102465466
EPPK1,83481
MIR6774,102466732
LNCPRESS1,101927721
MIR6775,102465464
C22ORF15,150248
MIR6772,102465463
MIR6773,102466194
MIR6771,102465462
CCDC167,154467
CCDC166,100130274
DBR1,51163
CCDC169,728591
DIAPH1-AS1,100505658
CCDC168,643677
DM1-AS,109729182
CYP46A1,10858
CAPN8,388743
CAPN9,10753
CAPN6,827
BSN-DT,100132677
CAPN7,23473
DUOXA1,90527
DUOXA2,405753
CAPN5,726
CAPN2,824
CAPN3,825
CAPN1,823
EPPIN,57119
CCDC163,126661
ARHGEF40,55701
CCDC160,347475
ZBP1,81030
CCDC154,645811
CCDC153,283152
CCDC159,126075
CCDC158,339965
CCDC157,550631
CCDC152,100129792
CCDC150,284992
CCDC142,84865
CCDC149,91050
ARHGEF26,26084
CCDC148,130940
ARHGEF25,115557
ARHGEF28,64283
CCDC146,57639
TRIM51HP,440041
CCDC141,285025
CCDC140,151278
C16ORF54,283897
CCDC134,79879
ARHGEF33,100271715
SNORD88A,692202
ARHGEF35,445328
CCDC138,165055
SNORD88C,692204
ARHGEF37,389337
CCDC137,339230
SNORD88B,692203
CCDC136,64753
ARHGEF39,84904
ARHGEF38,54848
C16ORF46,123775
SOBP,55084
DNPH1,10591
ZNF252P,286101
GPER1,2852
OR2A1-AS1,101928492
ARHGEF11,9826
ARHGEF10,9639
CCDC198,55195
CCDC197,256369
ARHGEF12,23365
CHN2-AS1,102724484
ARHGEF15,22899
ARHGEF17,9828
ARHGEF16,27237
ARHGEF19,128272
ARHGEF18,23370
CBR3-AS1,100506428
CCDC192,728586
BLVRB,645
CCDC191,57577
NHEG1,100294720
CCDC190,339512
CCDC196,440184
LOC440311,440311
BLVRA,644
CCDC188,388849
CCDC187,399693
CCDC186,55088
DBX2,440097
DBX1,120237
OC90,729330
DNPEP,23549
LOC100507250,100507250
DCDC2C,728597
DCDC2B,149069
KLRC4-KLRK1,100528032
CCDC181,57821
CCDC180,100499483
CCDC185,164127
CCDC184,387856
CCDC183,84960
CCDC182,101927581
TRIM51EP,399940
CCDC178,374864
CCDC177,56936
CCDC175,729665
CCDC179,100500938
SOD2,6648
SOD3,6649
NCBP2AS2,152217
SOD1,6647
EEPD1,80820
LEF1-AS1,641518
BRMS1L,84312
CCDC170,80129
SNORD83B,116938
SNORD83A,116937
CCDC174,51244
CCDC172,374355
CCDC171,203238
OR11H2,79334
OR11H1,81061
OR11H4,390442
FNBP1L,54874
LOC100507156,100507156
MS4A18,728588
OR11H6,122748
MS4A15,219995
PLCE1,51196
MS4A14,84689
MS4A13,503497
OR11H7,390441
MS4A12,54860
JUNB,3726
MS4A10,341116
PACRG-AS3,729658
PACRG-AS2,101929239
PACRG-AS1,285796
NHLRC3,387921
NHLRC4,283948
OR11G2,390439
NDUFAF4P1,100306975
GDF5-AS1,554250
NHLRC1,378884
NHLRC2,374354
FICD,11153
SRCAP,10847
LOC101929528,101929528
MAGEA9B,728269
CRACR2A,84766
PPP4C,5531
CRACR2B,283229
RDM1P5,100131347
PLCG2,5336
PLCG1,5335
NR2C2AP,126382
LOC101929536,101929536
NSUN5P1,155400
JUND,3727
NSUN5P2,260294
DNASE2B,58511
LOC101929538,101929538
LOC101929532,101929532
SLC6A5,9152
FIBP,9158
SLC6A6,6533
SLC6A7,6534
PPP5C,5536
SLC6A8,6535
GIPC3,126326
SLC6A9,6536
GIPC1,10755
GIPC2,54810
PLCH1,23007
PLCH2,9651
MARCOL,105378220
OR11L1,391189
HRCT1,646962
MS4A4E,643680
SLC6A1,6529
SLC6A2,6530
SLC6A3,6531
SLC6A4,6532
MS4A4A,51338
IMPA1,3612
IMPA2,3613
OPN1LW,5956
C16ORF78,123970
RIOK2,55781
RIOK1,83732
C16ORF74,404550
FMC1-LUC7L2,100996928
LOC101929551,101929551
LOC101929550,101929550
LOC101929555,101929555
LOC101929552,101929552
RIPPLY1,92129
FCER2,2208
MS4A6A,64231
PLCB3,5331
RIPPLY3,53820
PLCB4,5332
AKR7A2P1,246182
RIPPLY2,134701
OPN1MW,2652
TRIM31-AS1,104533120
PLCB1,23236
PLCB2,5330
OCA2,4948
PACC1,55248
VAV3-AS1,100873946
LOC285766,285766
FIGN,55137
LOC285762,285762
MS4A6E,245802
MIPOL1,145282
LOC101929563,101929563
FAM205BP,389715
C16ORF92,146378
C16ORF95,100506581
C16ORF91,283951
C16ORF90,646174
C16ORF96,342346
LOC101929578,101929578
RIOK3,8780
CARD8,22900
CARD9,64170
AGBL4-AS1,101929721
CARD6,84674
LOC101929572,101929572
TTC9B,148014
TTC9C,283237
LOC101929577,101929577
POU4F1,5457
POU4F2,5458
LRPPRC,10128
POU4F3,5459
FIG4,9896
C16ORF82,162083
C16ORF89,146556
FILIP1,27145
SLC28A2,9153
C16ORF86,388284
PLCD3,113026
SLC28A1,9154
PLCD4,84812
PLCD1,5333
SLC28A3,64078
C16ORF87,388272
CSF3R,1441
LOC101929583,101929583
YEATS4,8089
SLC14A2-AS1,101927980
LOC101929586,101929586
HOXA-AS3,100133311
HOXA-AS2,285943
PNISR,25957
LOC101929599,101929599
ENKUR,219670
KIAA1614,57710
STIM1,6786
STIM2,57620
CSF1R,1436
STIP1,10963
IMPG1,3617
IMPG2,50939
STX18-IT1,104472519
ADAMTSL4-AS1,574406
HOPX,84525
CHERP,10523
MIR199A2,406977
RIOX1,79697
YEATS2,55689
RIOX2,84864
MIR199A1,406976
PRR29-AS1,400612
KIAA1671,85379
MIR4308,100422984
PPP6C,5537
MIR4307,100423019
MIR4309,100422954
MIR4304,100422931
MIR4303,100422924
MIR4306,100422861
MIR4305,100422940
MIR4300,100422823
MIR4302,100422897
SOST,50964
MIR4301,100422855
SORD,6652
KIAA1656,85371
DENND10P1,55855
SKOR1,390598
SKOR2,652991
PLCL1,5334
PLCL2,23228
RNF138P1,379013
LOC100270746,100270746
CUL4A,8451
RPGRIP1,57096
SVOPL,136306
MARCKS,4082
LOC574538,574538
OR11A1,26531
CUL4B,8450
ARL6IP1,23204
TTLL10,254173
C10ORF67,256815
DDX60L,91351
SOX2,6657
SOX3,6658
C10ORF71,118461
SOX1,6656
PTGER4P2-CDK2AP2P2,442421
OR10W1,81341
CHEK2,11200
MIR6888,102465535
CHEK1,1111
MIR6889,102466758
CA3-AS1,100996348
ARL6IP5,10550
MIR6886,102465534
ARL6IP4,51329
MIR6887,102466205
SOX8,30812
MIR6884,102466757
SOX9,6662
MIR6885,102465533
SOX6,55553
MIR6882,102465531
SOX7,83595
MIR6883,102465532
SOX4,6659
MIR6880,102466204
ARL6IP6,151188
SOX5,6660
CTD-2194D22.4,101929081
MIR6881,102465530
JMJD4,65094
RECQL,5965
C10ORF55,414236
JMJD7,100137047
JMJD8,339123
JMJD6,23210
MIR6879,102466756
OR10V1,390201
C10ORF62,414157
MIR6877,102465528
MIR6878,102465529
MIR6875,102466755
MIR6876,102465527
LOC105377146,105377146
MIR6873,102466754
TTLL11,158135
MIR6874,102466203
TTLL12,23170
MIR6871,102466912
MIR6872,102465526
LOC105377143,105377143
MIR6870,102465525
OR10T2,128360
MIR6868,102466753
MIR6869,102465524
MIR6866,102466986
C10ORF53,282966
MIR6867,102465523
MIR6864,102465521
MIR6865,102465522
MIR6863,102466752
MIPEPP3,650794
MIR6860,102465518
MIR6861,102465519
FIS1,51024
OR10S1,219873
ZWINT,11130
OCLN,100506658
MIR6857,102465516
MIR6858,102465517
MIR6855,102466750
MIR6856,102465515
CREBRF,153222
MIR6853,102466201
MIR6854,102465514
MIR6851,102465512
MIR6852,102465513
LOC105377162,105377162
MIR6850,102465978
OCM2,4951
CC2D1A,54862
CC2D1B,200014
MIR4261,100422929
MIR4260,100422894
SNORD77B,109616982
CCZ1P-OR7E38P,389538
ANKRD44-AS1,101927596
MIR4267,100422994
MIR4266,100423027
MIR4269,100423043
MIR4268,100422959
CCHCR1,54535
MIR4263,100422965
CC2D2A,57545
MIR4262,100422996
CC2D2B,387707
MIR4265,100422863
MIR4264,100422888
TOMM70,9868
PACRG,135138
OR10Z1,128368
PACS2,23241
PACS1,55690
MIR4259,100422852
MIR4256,100422976
MIR4255,100422898
LOC105377102,105377102
MIR4258,100423020
MIR4257,100422997
MIR4252,100422975
MIR4251,100422968
DCP2,167227
MIR4254,100423028
MIR4253,100422914
MIR5692B,100847013
TOMM40,10452
C10ORF88,80007
C10ORF90,118611
APOBEC3B-AS1,100874530
C10ORF95,79946
DCPS,28960
MIR6890,102465536
MIR422A,494334
KMT2E-AS1,100216545
OR10X1,128367
C10ORF82,143379
MIR6895,102465539
MIR6893,102466271
MIR6894,102466759
MIR6891,102465537
MIR6892,102465538
MAGEB18,286514
MAGEB17,645864
SNORD73A,8944
MAGEB16,139604
NUCKS1,64710
TOMM20,9804
TOMM22,56993
MAGEB10,139422
MIR4292,100422860
MIR4291,100422927
MIR4294,100422895
MIR4293,100422843
SNORD74B,109617014
MIR4290,100422963
TOMM34,10953
OCRL,4952
DCTD,1635
ALDH3A2,224
ALDH3A1,218
SNORD73B,114655
MIR4299,100423026
FIZ1,84922
MIR4296,100423041
MIR4295,100422909
MIR4298,100423021
MIR4297,100422873
MIR4281,100422962
MIR4280,100422887
MIR4282,100423005
HPCA,3208
ALDH3B2,222
GPR158-AS1,100128811
ALDH3B1,221
MIR4289,100423015
MIR4288,100422903
RIPK1,8737
MIR329-2,574409
MIR4285,100422858
MIR329-1,574408
MIR4284,100422948
ANKZF1,55139
MIR4287,100422828
ENKD1,84080
MIR4286,100422982
NACA4P,83955
OR10K2,391107
MIR4270,100422868
OR10K1,391109
MIR4272,100422941
MIR4271,100422952
LRRC3-DT,100861510
MIR4278,100422999
MIR4277,100422966
MIR4279,100422874
MIR4274,100422826
MIR4273,100422955
MIR4276,100423042
MIR4275,100422937
CREBZF,58487
LOC283045,283045
OR10R2,343406
HPF1,54969
PLCZ1,89869
GAS6-AS1,650669
NAPRT,93100
SPEG,10290
MGC4859,79150
DCXR,51181
OR10Q1,219960
HPDL,84842
PXYLP1,92370
LUC7L3,51747
ITGB3BP,23421
LUC7L2,51631
HPGD,3248
OR10P1,121130
SPG7,6687
GTSF1L,149699
SNORD70B,109616995
SPEN,23013
LOC153910,153910
PDE4DIP,9659
PANTR1,100506421
TICRR,90381
LOC101927446,101927446
LRRC14B,389257
SPI1,6688
LOC107001062,107001062
ANAPC1P1,100286979
SPIB,6689
SPIC,121599
RAVER1,125950
RAVER2,55225
ZNF649-AS1,101928571
MTERF1,7978
MLYCD,23417
GTSE1,51512
LOC101927450,101927450
ZNF271P,10778
RPL13AP17,399670
RBMS3-AS3,100873979
RBMS3-AS1,100873977
MFFP2,644762
RPL13AP20,387841
GTSF1,121355
LOC101927468,101927468
NLRX1,79671
KCNMB2-AS1,104797538
BAZ2A,11176
BAZ2B,29994
KRTAP5-10,387273
HS6ST2-AS1,100874102
KRTAP5-11,440051
AFMID,125061
MTERF3,51001
CCZ1B,221960
MTERF2,80298
MTERF4,130916
LOC101927476,101927476
C6ORF89,221477
MATN1-AS1,100129196
LOC101927488,101927488
LRRC10B,390205
DDX12P,440081
LOC101927480,101927480
POU5F1P3,642559
OSBPL11,114885
POU5F1P5,100009667
DDA1,79016
POU5F1P4,645682
OSBPL10,114884
TIFAB,497189
BMERB1,89927
CSN1S1,1446
KIAA1143,57456
C6ORF62,81688
JOSD2,126119
BAZ1A,11177
JOSD1,9929
BAZ1B,9031
LOC101927495,101927495
DDB2,1643
DDB1,1642
NSFP1,728806
INCENP,3619
JMJD7-PLA2G4B,8681
ZSWIM1,90204
LOC285889,285889
ODC1,4953
C6ORF52,347744
ABCB11,8647
MIR4803,100616377
MIR4802,100616274
MIR4804,100616152
C6ORF58,352999
MIR4801,100616435
MIR4800,100616358
SPP1,6696
SPOP,8405
ZSWIM8,23053
SPP2,6694
ZSWIM9,374920
ZSWIM6,57688
ZSWIM7,125150
ZSWIM4,65249
ZSWIM5,57643
ZSWIM2,151112
ZSWIM3,140831
GNAS-AS1,149775
ODAM,54959
TSPY10,100289087
ABCB10,23456
SLCO3A1,28232
C6ORF47,57827
OLFML2B,25903
CASC8,727677
CASC9,101805492
REG1B,5968
CASC6,101929083
REG1A,5967
MPV17L2,84769
CASC2,255082
CASC3,22794
OLFML2A,169611
EIF2AK3-DT,101928403
ZCRB1,85437
CASD1,64921
METTL21EP,121952
MIR1283-1,100302265
MIR1283-2,100302205
SPATA9,83890
REG3A,5068
LOC285847,285847
SMYD5,10322
SPATA1,100505741
SPATA2,9825
SPATA3,130560
REG3G,130120
SPATA4,132851
SPATA5,166378
SPATA6,54558
SPATA7,55812
SPATA8,145946
SMYD2,56950
SMYD1,150572
SMYD4,114826
SMYD3,64754
ODF1,4956
ODF2,4957
ODF3,113746
ODF4,146852
HPS1,3257
UBXN7-AS1,100874034
HPS4,89781
RABL2A,11159
TNK2-AS1,100128262
HPS3,84343
LOC645967,645967
RABL2B,11158
HPS6,79803
HPS5,11234
HPSE,10855
OSBPL1A,114876
SPRN,503542
ITGB1,3688
GPR89A,653519
ITGAM,3684
ITGB5,3693
NUMA1,4926
ITGB4,3691
ITGB3,3690
ITGB2,3689
ITGAE,3682
ITGAL,3683
ELFN2,114794
ELFN1,392617
LOC643339,643339
GPR89B,51463
ZNRD2,10534
DDI2,84301
LOC105370687,105370687
DDI1,414301
ITGAX,3687
ITGB8,3696
UGT2A3,79799
ITGAV,3685
ITGB7,3695
UGT2A2,574537
ITGB6,3694
UGT2A1,10941
ITGA4,3676
TMEM255B,348013
ITGA3,3675
TMEM255A,55026
ITGA2,3673
ITGA1,3672
AHSA1,10598
LOC643327,643327
SPTB,6710
RRM2B,50484
ITGAD,3681
ADORA2A,135
ADORA2B,136
SPATC1,375686
ITGA8,8516
ITGA7,3679
UGT2B4,7363
ITGA6,3655
ITGA5,3678
UGT2B7,7364
ITGA9,3680
LOC285804,285804
LOC105379030,105379030
MIR487B,664616
MIR487A,619555
ZNRF1,84937
ZNRF2,223082
ZNRF3,84133
ZNRF4,148066
CCDC85C,317762
CCDC85B,11007
CCDC85A,114800
FEM1C,56929
TM4SF19-AS1,100874214
LOC728739,728739
FEM1A,55527
